id,Majority protein IDs,Gene names,Protein names,Reverse,Potential contaminant,Fasta headers,Only identified by site,FGFR2-APEX_UT_Proximal_R1,FGFR2-APEX_UT_Proximal_R2,FGFR2-APEX_UT_Proximal_R3,FGFR2-APEX_UT_Global_R1,FGFR2-APEX_UT_Global_R2,FGFR2-APEX_UT_Global_R3,FGFR2-APEX_FGF10_Proximal_R1,FGFR2-APEX_FGF10_Proximal_R2,FGFR2-APEX_FGF10_Proximal_R3,FGFR2-APEX_FGF10_Global_R1,FGFR2-APEX_FGF10_Global_R2,FGFR2-APEX_FGF10_Global_R3,GFP-APEX_UT_Proximal_R1,GFP-APEX_UT_Proximal_R2,GFP-APEX_UT_Proximal_R3,GFP-APEX_UT_Global_R1,GFP-APEX_UT_Global_R2,GFP-APEX_UT_Global_R3,GFP-APEX_FGF10_Proximal_R1,GFP-APEX_FGF10_Proximal_R2,GFP-APEX_FGF10_Proximal_R3,GFP-APEX_FGF10_Global_R1,GFP-APEX_FGF10_Global_R2,GFP-APEX_FGF10_Global_R3,RAB11-APEX_FGF10_Proximal_R1,RAB11-APEX_FGF10_Proximal_R2,RAB11-APEX_FGF10_Proximal_R3,RAB11-APEX_FGF10_Global_R1,RAB11-APEX_FGF10_Global_R2,RAB11-APEX_FGF10_Global_R3,FGFR2-APEX_UT_Proximal_medianNormalised,FGFR2-APEX_FGF10_Proximal_medianNormalised,RAB11-APEX_FGF10_Proximal_medianNormalised,Regulated
4130,P55060,CSE1L,Exportin-2,NA,NA,"sp|P55060|XPO2_HUMAN Exportin-2 OS=Homo sapiens (Human) OX=9606 GN=CSE1L PE=1 SV=3;sp|P55060-3|XPO2-3_HUMAN Isoform of P55060, Isoform 3 of Exportin-2 OS=Homo sapiens (Human) OX=9606 GN=CSE1L PE=1 SV=3;sp|P55060-4|XPO2-4_HUMAN Isoform of P55060, Isoform 4",NA,9.074517665260752,9.053213174939057,9.051265825879335,8.982050446451167,9.112106648235498,9.022147557548776,8.982153162439902,8.796592077453726,8.963161996601265,9.101425743572811,9.10301410813022,9.15208157389528,8.635555712300409,8.587254346794733,8.645584709096386,9.0175626179459,9.03632473197518,9.00838282522376,8.636556431154313,8.589120971473017,8.620947576427348,9.077329888346236,9.07302295196513,9.048669181642474,8.72573637386452,8.837643305609896,8.85055119168056,9.037731567571887,9.023068325502882,9.077501638165865,0.9058141033144774,0.16727486333014746,-1.0730889666446437,+
4132,P55081,MFAP1,Microfibrillar-associated protein 1,NA,NA,sp|P55081|MFAP1_HUMAN Microfibrillar-associated protein 1 OS=Homo sapiens (Human) OX=9606 GN=MFAP1 PE=1 SV=2,NA,6.9846209681681914,7.080922678024016,7.071357222609197,7.225598490150776,7.241824440639198,7.20580187784492,6.923974355920578,6.981070383196507,6.977664850401846,7.286881633032379,7.236287348586745,7.214721588201347,5.31447259584573,5.564910415656603,4.665813231556405,7.1184977901697915,7.098858286817024,7.136489837580581,6.13317621154486,3.877144900958088,5.817930778135228,7.032559122084293,7.037742664738428,7.097188470420369,4.554448406091416,5.912886157372588,5.203602543627099,7.247352125488337,7.108796974136063,7.180701345167289,0.8452201775182293,0.25871372459033876,-1.103933902108567,+
4133,P55084-2,HADHB,"Trifunctional enzyme subunit beta, mitochondrial",NA,NA,"sp|P55084-2|ECHB-2_HUMAN Isoform of P55084, Isoform 2 of Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=HADHB PE=1 SV=3;sp|P55084|ECHB_HUMAN Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens (Human) OX=96",NA,9.270336070237974,9.296984754296847,9.317676835484605,8.732380542762037,8.77295710505024,8.80332989887858,9.191661984320849,9.249218668561925,9.253819934508392,8.718510942727251,8.701667407704273,8.720062953361339,9.443147428001822,9.455153518101527,9.44147196605244,8.818117473694606,8.839347983168222,8.847236145822064,9.516959149587358,9.43502472087686,9.40458723245558,8.873045754362312,8.757220471346345,8.828179120649684,9.377097857051538,9.375403561616404,9.343043913228833,8.785553086225763,8.822025674274409,8.753808257071332,-0.2410179553405511,-0.857464825098785,1.0984827804393522,
4137,P55210,CASP7,Caspase-7,NA,NA,"sp|P55210|CASP7_HUMAN Caspase-7 OS=Homo sapiens (Human) OX=9606 GN=CASP7 PE=1 SV=1;tr|Q5SVL2|Q5SVL2_HUMAN Isoform of P55210, CASPASE_P20 domain-containing protein (Fragment) OS=Homo sapiens (Human) OX=9606 GN=CASP7 PE=1 SV=1;sp|P55210-3|CASP7-3_HUMAN Isofo",NA,6.626890725606534,6.8046425262370205,6.749085419467812,7.008330365034964,6.962997459788198,7.108790063888828,6.806198334940747,6.727934088711812,6.992137600999952,7.019605499228999,7.049169241672674,7.0191393195155145,6.786551555747986,6.888060218185387,6.873372574957758,7.060995749452472,7.122434595877087,7.150612298070189,6.3871212485631865,6.677551572784125,6.584168872235628,7.136928631104123,6.868833226337404,7.148333696212355,6.552582747147488,6.6531673253456916,6.7415500286875805,6.911154870110835,6.9484590760584455,7.025400291707046,-1.032416085724428,0.9640783024833322,0.06833778324109586,+
4141,P55265,ADAR,Double-stranded RNA-specific adenosine deaminase,NA,NA,"sp|P55265|DSRAD_HUMAN Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens (Human) OX=9606 GN=ADAR PE=1 SV=4;sp|P55265-4|DSRAD-4_HUMAN Isoform of P55265, Isoform 4 of Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens (Human) OX=9",NA,8.592152936497799,8.59986745229413,8.568516221319006,8.52286118136827,8.425322618559068,8.491901027909506,8.553478834179817,8.557646751876224,8.534098875490313,8.315925979249355,8.21987605641708,8.3341814021659,8.489357408543492,8.541982310662819,8.516159235539321,8.456424308973906,8.388044586733397,8.46640811000383,8.674161446957731,8.689013803413275,8.6926232788849,8.271144251793277,8.151882784008052,8.27181905395691,8.6119255343455,8.42828408417712,8.456567590615508,8.418163748943204,8.436255852392012,8.438073427128133,1.099472592126031,-0.24417122218716425,-0.8553013699388611,+
4142,P55268,LAMB2,Laminin subunit beta-2,NA,NA,sp|P55268|LAMB2_HUMAN Laminin subunit beta-2 OS=Homo sapiens (Human) OX=9606 GN=LAMB2 PE=1 SV=2,NA,4.046991088577159,5.345940789062122,4.86766230799558,6.413990835086999,6.517134364861914,6.299311743204407,6.466234722176746,6.37552552585694,6.4484069847720304,6.383200936252016,6.305038337237928,6.259845770444778,6.350666795227929,6.3219719400319745,6.241132034742528,6.516412146231666,6.623963580738603,6.552531730988833,6.312714694067566,5.627428139829221,6.169844647598177,6.479574147594427,6.651084341152769,6.456644733250462,6.370168225500412,6.489966388178443,6.413730732394836,6.754015637172865,6.7285927570137,6.810767914693259,-1.154516221941219,0.5951248385929349,0.5593913833482842,+
4143,P55273,CDKN2D,Cyclin-dependent kinase 4 inhibitor D,NA,NA,sp|P55273|CDN2D_HUMAN Cyclin-dependent kinase 4 inhibitor D OS=Homo sapiens (Human) OX=9606 GN=CDKN2D PE=1 SV=1,NA,5.188896986239217,6.179897810020854,5.975614795920385,6.036325428836009,6.058988447432137,6.017080271256748,5.931527178730681,5.239404734595231,5.458704871692893,6.639103043507898,5.093334232758567,6.218382633539393,2.8359574378164227,5.594470404284857,3.845506132697897,6.00881773822368,5.960597058640043,5.816423302044637,5.866903950058035,2.937885559685312,2.4969571001838027,5.368631415544408,6.038845081666978,5.984998324168816,5.844940212708928,5.783010013230269,5.850682386459477,3.801211368008108,5.673431847275331,4.856932744834335,-1.1035935206207894,0.2575842419960686,0.84600927862472175,+
4145,P55327-2,TPD52,Tumor protein D52,NA,NA,"sp|P55327-2|TPD52-2_HUMAN Isoform of P55327, Isoform 2 of Tumor protein D52 OS=Homo sapiens (Human) OX=9606 GN=TPD52 PE=1 SV=2;sp|P55327-3|TPD52-3_HUMAN Isoform of P55327, Isoform 3 of Tumor protein D52 OS=Homo sapiens (Human) OX=9606 GN=TPD52 PE=1 SV=2;sp",NA,7.845661398610462,7.826769194510867,7.899781168126045,8.321499527891552,8.31676434696711,8.321383643384221,7.740492741841318,7.644873878187787,7.661369065417328,8.32327571797161,8.205069812738833,8.337525199945901,7.217288557240486,7.060613238730302,7.294256076720792,8.249563535170575,8.258465246953257,8.313482398821872,5.995452755780473,6.469291719826322,6.890978305230896,8.298637232553876,8.232983680961688,8.217926868612293,6.90549492082517,6.6162700157256715,6.323433961328771,8.341034901432703,8.323982302507943,8.295011922252394,-0.13466545278626002,1.0605089000246772,-0.92584344723842,
4147,P55769,NHP2L1,NHP2-like protein 1,NA,NA,"sp|P55769|NH2L1_HUMAN NHP2-like protein 1 OS=Homo sapiens (Human) OX=9606 GN=SNU13 PE=1 SV=3;tr|B1AHD1|B1AHD1_HUMAN Isoform of P55769, Ribonucloprotein OS=Homo sapiens (Human) OX=9606 GN=SNU13 PE=1 SV=1",NA,7.604430525618361,7.651131938654604,7.608442384141275,7.597142471053182,7.638592638554618,7.625469185505639,7.66532590560398,7.80018283263275,7.581736791471635,7.690338493185772,7.685784103647631,7.557909831752786,7.713611632484511,7.6767869012886925,7.61055603365923,7.436244621274685,7.401989128609189,7.285898812305897,7.763375820648447,7.639776910429606,7.71241937724473,7.2489435186787645,7.349624530563323,7.297398499597745,7.854067664598801,7.849663167293341,7.83675312542608,7.660888789479577,7.787468501816464,7.883800227614376,-0.6700157438557651,-0.47943007981494634,1.1494458236707117,
4148,P55795,HNRNPH2,Heterogeneous nuclear ribonucleoprotein H2,NA,NA,sp|P55795|HNRH2_HUMAN Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens (Human) OX=9606 GN=HNRNPH2 PE=1 SV=1,NA,7.901184278291733,8.006148071375042,7.948882679685243,7.586133015974485,7.586826537033719,7.560132558793116,7.94238130671563,8.070921351661799,8.084463836191102,7.618530943373387,7.661831223488888,7.690689019510656,8.358488604034926,8.34206010279273,8.358042914526276,7.898925490858395,7.676386796212343,7.626746222229988,8.227698960772576,8.394798364124584,8.394651587349388,7.487636671870871,7.620886022720897,7.470224639423004,8.421703411901182,8.418370416849504,8.424209475101673,7.608753136696859,7.633958665075698,7.700717743754816,-0.7551508207296229,-0.3789366043867905,1.1340874251164177,
4150,P55884,EIF3B,Eukaryotic translation initiation factor 3 subunit B,NA,NA,"sp|P55884|EIF3B_HUMAN Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens (Human) OX=9606 GN=EIF3B PE=1 SV=3;sp|P55884-2|EIF3B-2_HUMAN Isoform of P55884, Isoform 2 of Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens (Hu",NA,8.755065414760098,8.690084473417297,8.656771477414544,8.947594520992052,8.74113120739601,8.850270975434377,8.679061456078246,8.611382923128012,8.731212520826652,8.808304528724435,8.760996491484338,8.848802358070975,8.417729678875256,8.464177163918382,8.507880635925986,8.56407126843898,8.603957179724656,8.710873804207935,8.59285430950468,8.618974071396805,8.549079345192073,8.789434517821466,8.724023922717391,8.722597425145231,8.469628943051958,8.337285203538762,8.477180942655679,8.770908218453181,8.779321120995174,8.686714956441264,0.931843158780952,0.12463006574722207,-1.0564732245281847,+
4153,P56181-2,NDUFV3,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",NA,NA,"sp|P56181-2|NDUV3-2_HUMAN Isoform of P56181, Isoform 2 of NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=NDUFV3 PE=1 SV=2",NA,6.788716099974745,6.8321994627255505,6.76943028934623,7.364338083583853,7.411550588362794,7.464002729411849,6.694914500837942,6.641307258169924,6.673686593833872,7.553659215631876,7.454441204770355,7.470025559491866,6.213041813206495,6.079877925850038,6.068808866130341,7.413847177958577,7.542511760297583,7.587329391117885,6.41418591510463,6.386321021802486,6.207201832263537,7.582813218140616,7.415675915484969,7.575343599605333,6.422119900541437,6.467096572523103,5.80667109829615,7.457529123864064,7.1750247499439475,7.281174768224861,1.0816400248213702,-0.19076124230440297,-0.8908787825169633,+
4154,P56182,RRP1,Ribosomal RNA processing protein 1 homolog A,NA,NA,sp|P56182|RRP1_HUMAN Ribosomal RNA processing protein 1 homolog A OS=Homo sapiens (Human) OX=9606 GN=RRP1 PE=1 SV=1,NA,6.494928832259034,6.552488591849448,6.666172150577103,7.230859173482857,7.242192535538046,7.144398558483045,6.668560551138985,6.626289365969768,6.658813284360845,7.145895430849165,7.31979826795814,7.232952702660309,3.8494257878314326,6.597958980847051,6.46695963787296,6.503303503493816,7.134772594134168,7.077607442259461,3.411820597912833,4.8174221996884254,4.974448447834021,6.866296893653608,6.605809831561405,7.041934070285262,5.117553512520183,6.589920225528153,6.613582381916025,7.2370357594378065,7.13009609636687,7.218139956297546,-1.1540248288437658,0.6112179813531329,0.5428068474906319,+
4155,P56192,MARS,"Methionine--tRNA ligase, cytoplasmic",NA,NA,"sp|P56192|SYMC_HUMAN Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens (Human) OX=9606 GN=MARS1 PE=1 SV=2;sp|P56192-2|SYMC-2_HUMAN Isoform of P56192, Isoform 2 of Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens (Human) OX=9606 GN=MARS1 PE=1 SV=2",NA,8.537917276610534,8.53901373418822,8.547161830145393,8.48278671316318,8.656776682743224,8.59406104836754,8.554748051872624,8.340493318048516,8.503912198698744,8.631491288276928,8.670079949659204,8.650102611862351,8.697900786347457,8.71421278690912,8.746362702087653,8.768609999209446,8.825690118778182,8.820700927478384,8.738506607170896,8.662517535016072,8.680939936458145,8.849518627688184,8.855554029318101,8.887715383600767,8.64607000038361,8.78212985233295,8.789036131005773,8.738072431733928,8.825444296446355,8.795320345836931,-0.5695233037184836,-0.5851420237802974,1.154665327498787,
4156,P56199,ITGA1,Integrin alpha-1,NA,NA,sp|P56199|ITA1_HUMAN Integrin alpha-1 OS=Homo sapiens (Human) OX=9606 GN=ITGA1 PE=1 SV=2,NA,7.808506477676819,7.763262534191212,7.819463802084903,8.209971782456737,8.29172991685208,8.235058452365381,7.875610019151772,7.894205329519698,7.843379921699225,8.201727350801963,8.250294258227308,8.264582259348398,7.798114795252169,7.787065820023937,7.812362084595407,8.565153091385518,8.496943698036558,8.440018580233382,7.587997681582736,7.598020141379982,7.577741427412925,8.576951259226883,8.617105557076004,8.570959346000697,7.287915104725344,7.5082730793069485,7.606718492035045,8.404357623992297,8.38995737405878,8.313715660402874,-0.32667164013666466,1.1224834779645585,-0.7958118378278938,
4160,P56377,AP1S2,AP-1 complex subunit sigma-2,NA,NA,"sp|P56377|AP1S2_HUMAN AP-1 complex subunit sigma-2 OS=Homo sapiens (Human) OX=9606 GN=AP1S2 PE=1 SV=1;tr|A0A5F9ZI43|A0A5F9ZI43_HUMAN Isoform of P56377, AP complex subunit sigma OS=Homo sapiens (Human) OX=9606 GN=AP1S2 PE=1 SV=1;tr|H7BZG6|H7BZG6_HUMAN Isofo",NA,6.749467075197027,6.762947036794663,6.695011407632335,6.654996595521704,6.583533057815085,6.619950394177384,6.839901660290244,6.800707938565856,6.819213114533885,6.68469033816487,6.700605667137297,6.791814918082392,6.807556552057852,6.70203369565033,6.927278116931152,6.762606784245307,6.695151412273994,6.587109959049991,6.845097853970466,6.809038440805306,6.770948996065142,6.648026744875221,6.760943677374157,6.6752175487961605,6.9028523798394765,6.873513057325712,6.899576773467891,6.63809449902324,4.443497196437914,5.241016494031818,-0.9718242197642166,-0.05415109420584241,1.0259753139700691,
4163,P56524,HDAC4,Histone deacetylase 4,NA,NA,"sp|P56524|HDAC4_HUMAN Histone deacetylase 4 OS=Homo sapiens (Human) OX=9606 GN=HDAC4 PE=1 SV=3;sp|P56524-2|HDAC4-2_HUMAN Isoform of P56524, Isoform 2 of Histone deacetylase 4 OS=Homo sapiens (Human) OX=9606 GN=HDAC4 PE=1 SV=3",NA,7.64127325499722,7.702504305832446,7.648841953681712,7.273872931800501,7.3333026701126,7.440697214349608,7.743836528476957,7.672734892624853,7.643092672072335,7.381633974430651,7.278361714123452,7.308710839528578,8.016223396493643,7.988112542280612,7.96356140420685,7.1696464452656485,7.330629560945137,7.231726992286006,8.01862440040922,8.010654779131249,8.03291686101561,7.218013635125178,7.162458711181392,7.180330246795907,7.970526393019034,7.953832983737,8.028302544729575,7.195403786909853,7.249110362988163,7.181013295073034,-0.5616619550873628,-0.5928977481804845,1.1545597032678525,
4164,P56537,EIF6,Eukaryotic translation initiation factor 6,NA,NA,"sp|P56537|IF6_HUMAN Eukaryotic translation initiation factor 6 OS=Homo sapiens (Human) OX=9606 GN=EIF6 PE=1 SV=1;sp|P56537-2|IF6-2_HUMAN Isoform of P56537, Isoform 2 of Eukaryotic translation initiation factor 6 OS=Homo sapiens (Human) OX=9606 GN=EIF6 PE=1",NA,7.974053548510035,7.994639807237844,7.955270562891904,8.311642186895897,8.338317699038136,8.277457102337216,7.97877304085334,7.94499885560966,7.854439680528183,8.35625503728381,8.34746724890894,8.39339312508595,7.854887138473931,7.77574643276089,7.9473474415894945,8.193169708228124,8.233759716158305,8.205109246026588,7.667447307815685,7.69000079369488,7.66322414667488,8.216145562602536,8.23030733420218,8.191668648649475,7.603300784872916,7.127794401688441,7.461168783366909,8.282272281493954,8.247252988801412,8.298981939813885,0.21834289430687984,0.8727882187082834,-1.0911311130151666,
4165,P56545,CTBP2,C-terminal-binding protein 2,NA,NA,"sp|P56545|CTBP2_HUMAN C-terminal-binding protein 2 OS=Homo sapiens (Human) OX=9606 GN=CTBP2 PE=1 SV=1;sp|P56545-3|CTBP2-3_HUMAN Isoform of P56545, Isoform 3 of C-terminal-binding protein 2 OS=Homo sapiens (Human) OX=9606 GN=CTBP2 PE=1 SV=1;sp|P56545-2|CTBP",NA,7.825835666401823,7.898219512721075,7.815258999846186,7.741464654913442,7.777065659254403,7.751894740008782,7.888122946953506,7.895953886034505,7.901342970204298,7.737389671123087,7.736788596665861,7.768727533901068,8.09239092338052,8.103289877360476,8.103623905425897,7.632755620188332,7.703150751408603,7.69174169317575,7.739401005653614,8.069368367818205,8.060671916468609,7.7276668604363135,7.575466168674643,7.738334800639411,7.964247900851321,8.008727365402786,7.944801989814136,7.773034228034986,7.718199194447344,7.698659613850924,-1.0696224405030446,0.15807407570743437,0.9115483647956104,
4168,P56937-3,HSD17B7,3-keto-steroid reductase,NA,NA,"sp|P56937-3|DHB7-3_HUMAN Isoform of P56937, Isoform 3 of 3-keto-steroid reductase OS=Homo sapiens (Human) OX=9606 GN=HSD17B7 PE=1 SV=1;sp|P56937-2|DHB7-2_HUMAN Isoform of P56937, Isoform 2 of 3-keto-steroid reductase OS=Homo sapiens (Human) OX=9606 GN=HSD1",NA,6.901602452571222,7.0947904663382175,7.086814307849928,7.125844132714414,7.1398831347202085,6.9789689372683235,7.4517363006293875,7.416706840372069,7.641495322004367,7.292792843686138,7.320318231089354,7.395529547073104,7.193508473952631,7.332379863492672,7.406202616043146,6.239402982996552,6.960919634850757,6.868851816283145,7.313569832784116,7.433109880517987,7.399519510508715,6.641069787436845,6.520494071016183,6.560376202490609,7.180931007848653,7.08472983644408,7.183909522103311,6.919455039111316,6.7906174014899925,6.374450590634765,-0.663424219230054,1.15018705059016,-0.486762831360101,
4169,P56945,BCAR1,Breast cancer anti-estrogen resistance protein 1,NA,NA,"sp|P56945|BCAR1_HUMAN Breast cancer anti-estrogen resistance protein 1 OS=Homo sapiens (Human) OX=9606 GN=BCAR1 PE=1 SV=2;sp|P56945-3|BCAR1-3_HUMAN Isoform of P56945, Isoform 3 of Breast cancer anti-estrogen resistance protein 1 OS=Homo sapiens (Human) OX=",NA,7.317909095801141,7.255999443518175,7.150603910493904,7.369036948126666,7.213750167933366,7.262452124186874,7.177271878882092,7.280925364131361,7.24378475238014,7.296139181428107,7.171485757771435,7.318997714931926,7.219476076657596,7.280407568375163,7.280907587726289,7.330952223996874,7.315419357122437,7.36100997423618,7.341452712294427,7.325662170074406,7.385056587778123,7.298934590658453,7.267667006886334,7.2942926179245795,7.13776211348319,6.987713846578937,6.980792119722378,7.329755423260461,7.261607151620054,7.227091970776329,0.7756517805669609,0.3529664129145732,-1.1286181934815342,+
4172,P57081-2,WDR4,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4,NA,NA,"sp|P57081-2|WDR4-2_HUMAN Isoform of P57081, Isoform 2 of tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 OS=Homo sapiens (Human) OX=9606 GN=WDR4 PE=1 SV=2;sp|P57081|WDR4_HUMAN tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit W",NA,7.523997393478871,7.574126880396191,7.551280132618701,7.589380473776155,7.566884903070146,7.5817065200783,7.535017976048402,7.593457811909812,7.636809456327804,7.495346935624534,7.488531407868138,7.4985179077603155,7.665479772141951,7.680641894210759,7.677812860792799,7.432507285075656,7.392960926114853,7.434060464303171,7.455291234403437,7.622985615132912,7.585393590972441,7.512409991470164,7.39810629762164,7.4555003922336365,7.00177724672249,7.039440484778798,7.024952389843687,7.472822571588961,7.304275567668725,7.3581528180642115,0.3389452711658846,0.7864756252375447,-1.1254208964034291,
4173,P57088,TMEM33,Transmembrane protein 33,NA,NA,"sp|P57088|TMM33_HUMAN Transmembrane protein 33 OS=Homo sapiens (Human) OX=9606 GN=TMEM33 PE=1 SV=2;tr|D6RAA6|D6RAA6_HUMAN Isoform of P57088, Transmembrane protein 33 (Fragment) OS=Homo sapiens (Human) OX=9606 GN=TMEM33 PE=1 SV=1",NA,7.532938197390416,7.566814601393551,7.707457634343663,8.043197125717304,8.079518165242998,8.038557158810356,7.732497357775552,7.764178210069493,7.72180638962179,8.091668202797136,8.212967865446851,8.105708075631146,8.622514845571292,8.608902404311705,8.684692535893857,8.331434035554834,8.235228124386852,8.171115834029829,8.545142977177935,8.506944288055895,8.604374778371081,8.219734668685994,8.249503700625626,8.194458147685365,8.600368408052486,8.573931987130383,8.556157060978617,8.113457493010962,8.143591444238401,8.074622025788575,-0.7714538233845741,-0.3583458325935051,1.129799655978081,
